ts,timestamp,open,high,low,close,volume
1754384400,2025-08-05 09:00:00+00:00,757.8,761.96,757.43,761.9,5361.18
1754388000,2025-08-05 10:00:00+00:00,761.91,765.55,761.1,764.13,6752.777
1754391600,2025-08-05 11:00:00+00:00,764.14,766.23,763.73,765.21,5963.685
1754395200,2025-08-05 12:00:00+00:00,765.2,765.57,757.6,758.3,8431.374
1754398800,2025-08-05 13:00:00+00:00,758.29,760.39,756.13,757.19,6895.478
1754402400,2025-08-05 14:00:00+00:00,757.19,757.33,746.15,748.07,25105.589
1754406000,2025-08-05 15:00:00+00:00,748.06,753.58,746.57,748.96,13871.423
1754409600,2025-08-05 16:00:00+00:00,748.96,753.22,747.49,751.2,5942.551
1754413200,2025-08-05 17:00:00+00:00,751.2,753.06,747.94,752.74,15328.328
1754416800,2025-08-05 18:00:00+00:00,752.73,754.19,749.1,751.75,5200.805
1754420400,2025-08-05 19:00:00+00:00,751.77,753.0,747.21,748.36,4904.295
1754424000,2025-08-05 20:00:00+00:00,748.35,752.36,747.3,747.67,4297.369
1754427600,2025-08-05 21:00:00+00:00,747.67,750.81,746.52,749.02,6669.553
1754431200,2025-08-05 22:00:00+00:00,749.01,753.38,745.11,753.16,8016.934
1754434800,2025-08-05 23:00:00+00:00,753.16,756.27,753.08,755.13,4148.805
1754438400,2025-08-06 00:00:00+00:00,755.13,756.03,751.07,751.72,4098.777
1754442000,2025-08-06 01:00:00+00:00,751.73,752.73,747.23,750.29,5747.332
1754445600,2025-08-06 02:00:00+00:00,750.28,750.43,746.26,750.3,5365.827
1754449200,2025-08-06 03:00:00+00:00,750.3,750.66,747.18,748.65,5329.951
1754452800,2025-08-06 04:00:00+00:00,748.65,753.04,747.33,752.01,10834.621
1754456400,2025-08-06 05:00:00+00:00,752.01,761.99,751.2,760.15,9526.747
1754460000,2025-08-06 06:00:00+00:00,760.15,761.53,758.03,760.29,3995.256
1754463600,2025-08-06 07:00:00+00:00,760.3,763.43,759.7,763.1,5091.742
1754467200,2025-08-06 08:00:00+00:00,763.1,764.9,758.82,759.85,9828.649
1754470800,2025-08-06 09:00:00+00:00,759.85,764.41,758.86,763.0,5994.074
1754474400,2025-08-06 10:00:00+00:00,762.99,764.3,761.01,762.62,5988.921
1754478000,2025-08-06 11:00:00+00:00,762.63,764.42,761.55,762.11,4034.244
1754481600,2025-08-06 12:00:00+00:00,762.12,764.1,758.63,759.19,5073.642
1754485200,2025-08-06 13:00:00+00:00,759.2,763.35,757.74,762.51,6310.731
1754488800,2025-08-06 14:00:00+00:00,762.52,769.0,761.2,768.82,10226.194
1754492400,2025-08-06 15:00:00+00:00,768.82,769.67,765.87,769.22,15277.876
1754496000,2025-08-06 16:00:00+00:00,769.22,769.88,765.75,767.62,7126.901
1754499600,2025-08-06 17:00:00+00:00,767.61,773.68,767.01,773.68,8615.425
1754503200,2025-08-06 18:00:00+00:00,773.67,774.84,771.56,773.03,10056.638
1754506800,2025-08-06 19:00:00+00:00,773.02,773.39,771.9,773.2,7030.708
1754510400,2025-08-06 20:00:00+00:00,773.2,773.34,769.26,771.52,6955.986
1754514000,2025-08-06 21:00:00+00:00,771.52,772.73,768.48,769.75,3846.573
1754517600,2025-08-06 22:00:00+00:00,769.75,770.18,768.63,768.95,4426.772
1754521200,2025-08-06 23:00:00+00:00,768.95,770.19,767.84,769.55,2901.123
1754524800,2025-08-07 00:00:00+00:00,769.55,772.89,768.87,772.34,3815.93
1754528400,2025-08-07 01:00:00+00:00,772.35,774.6,769.61,770.11,5886.009
1754532000,2025-08-07 02:00:00+00:00,770.1,770.95,767.01,767.8,5302.596
1754535600,2025-08-07 03:00:00+00:00,767.8,768.0,765.86,766.48,3732.13
1754539200,2025-08-07 04:00:00+00:00,766.47,767.58,765.0,766.03,5882.541
1754542800,2025-08-07 05:00:00+00:00,766.03,768.48,765.0,767.2,9322.412
1754546400,2025-08-07 06:00:00+00:00,767.19,769.51,766.3,766.54,9247.264
1754550000,2025-08-07 07:00:00+00:00,766.55,768.58,765.66,768.05,8995.312
1754553600,2025-08-07 08:00:00+00:00,768.05,769.3,764.17,766.13,13159.13
1754557200,2025-08-07 09:00:00+00:00,766.12,766.72,764.92,766.43,4513.255
1754560800,2025-08-07 10:00:00+00:00,766.44,778.5,765.96,777.31,18606.933
1754564400,2025-08-07 11:00:00+00:00,777.31,779.67,776.03,776.95,10937.358
1754568000,2025-08-07 12:00:00+00:00,776.96,777.9,772.76,775.98,10858.447
1754571600,2025-08-07 13:00:00+00:00,775.98,777.23,773.89,776.5,6968.021
1754575200,2025-08-07 14:00:00+00:00,776.51,776.64,770.69,771.32,7850.744
1754578800,2025-08-07 15:00:00+00:00,771.33,775.84,770.38,775.66,5957.394
1754582400,2025-08-07 16:00:00+00:00,775.65,776.1,768.02,773.12,7164.617
1754586000,2025-08-07 17:00:00+00:00,773.11,776.06,772.26,775.9,4767.091
1754589600,2025-08-07 18:00:00+00:00,775.9,778.16,774.4,778.08,5669.64
1754593200,2025-08-07 19:00:00+00:00,778.08,780.75,776.7,780.66,6378.791
1754596800,2025-08-07 20:00:00+00:00,780.66,781.8,780.2,781.3,6503.687
1754600400,2025-08-07 21:00:00+00:00,781.3,783.64,781.23,783.17,9490.808
1754604000,2025-08-07 22:00:00+00:00,783.18,787.3,782.86,787.06,9431.282
1754607600,2025-08-07 23:00:00+00:00,787.06,788.68,784.6,788.67,7665.41
1754611200,2025-08-08 00:00:00+00:00,788.67,793.0,783.59,786.36,26014.175
1754614800,2025-08-08 01:00:00+00:00,786.37,787.98,781.53,782.61,15592.81
1754618400,2025-08-08 02:00:00+00:00,782.61,784.85,780.74,784.28,5660.458
1754622000,2025-08-08 03:00:00+00:00,784.29,788.45,783.37,786.48,7790.34
1754625600,2025-08-08 04:00:00+00:00,786.48,787.52,784.51,787.34,4315.931
1754629200,2025-08-08 05:00:00+00:00,787.35,787.35,784.08,785.41,4536.358
1754632800,2025-08-08 06:00:00+00:00,785.41,791.0,784.1,791.0,5566.213
1754636400,2025-08-08 07:00:00+00:00,791.0,791.67,788.16,789.67,8145.527
1754640000,2025-08-08 08:00:00+00:00,789.66,790.81,785.63,786.71,10361.327
1754643600,2025-08-08 09:00:00+00:00,786.71,787.05,784.03,786.26,5626.308
1754647200,2025-08-08 10:00:00+00:00,786.26,788.14,785.2,788.01,5045.056
1754650800,2025-08-08 11:00:00+00:00,788.0,789.69,787.85,789.22,4577.845
1754654400,2025-08-08 12:00:00+00:00,789.23,789.23,784.87,785.46,5015.847
1754658000,2025-08-08 13:00:00+00:00,785.46,793.9,785.45,793.26,14902.442
1754661600,2025-08-08 14:00:00+00:00,793.26,796.77,786.2,789.22,12831.795
1754665200,2025-08-08 15:00:00+00:00,789.22,789.71,781.7,784.96,11829.109
1754668800,2025-08-08 16:00:00+00:00,784.96,787.0,784.54,786.3,6262.361
1754672400,2025-08-08 17:00:00+00:00,786.3,794.77,786.3,794.68,7577.879
1754676000,2025-08-08 18:00:00+00:00,794.68,796.48,791.8,793.18,7232.658
1754679600,2025-08-08 19:00:00+00:00,793.19,795.56,792.03,795.46,6238.75
1754683200,2025-08-08 20:00:00+00:00,795.47,796.54,793.76,796.2,4394.311
1754686800,2025-08-08 21:00:00+00:00,796.2,796.74,795.08,796.21,3556.131
1754690400,2025-08-08 22:00:00+00:00,796.2,798.5,794.7,794.85,6051.922
1754694000,2025-08-08 23:00:00+00:00,794.84,796.1,791.9,793.5,6184.165
1754697600,2025-08-09 00:00:00+00:00,793.5,796.0,793.08,793.9,4841.956
1754701200,2025-08-09 01:00:00+00:00,793.9,797.6,792.81,796.96,4775.274
1754704800,2025-08-09 02:00:00+00:00,796.96,797.3,795.42,796.11,2837.825
1754708400,2025-08-09 03:00:00+00:00,796.1,797.47,794.75,797.11,4489.7
1754712000,2025-08-09 04:00:00+00:00,797.12,801.46,796.82,801.26,11111.091
1754715600,2025-08-09 05:00:00+00:00,801.26,810.0,800.85,809.0,21910.413
1754719200,2025-08-09 06:00:00+00:00,809.01,809.17,804.0,804.91,9750.674
1754722800,2025-08-09 07:00:00+00:00,804.91,809.51,804.18,809.5,6626.338
1754726400,2025-08-09 08:00:00+00:00,809.51,809.86,805.91,807.87,9628.984
1754730000,2025-08-09 09:00:00+00:00,807.87,813.86,807.43,813.55,12224.759
1754733600,2025-08-09 10:00:00+00:00,813.54,819.44,813.36,816.11,18265.087
1754737200,2025-08-09 11:00:00+00:00,816.12,816.34,811.2,811.59,7850.387
1754740800,2025-08-09 12:00:00+00:00,811.6,814.95,811.13,814.76,6301.887
1754744400,2025-08-09 13:00:00+00:00,814.76,815.5,807.2,807.29,11669.609
1754748000,2025-08-09 14:00:00+00:00,807.28,809.73,804.79,809.06,9398.774
1754751600,2025-08-09 15:00:00+00:00,809.05,810.25,805.0,806.47,6436.272
1754755200,2025-08-09 16:00:00+00:00,806.48,808.1,802.88,803.79,6944.791
1754758800,2025-08-09 17:00:00+00:00,803.79,806.19,803.2,804.69,8446.407
1754762400,2025-08-09 18:00:00+00:00,804.69,806.6,803.51,806.3,4143.296
1754766000,2025-08-09 19:00:00+00:00,806.29,809.15,804.22,804.73,5554.921
1754769600,2025-08-09 20:00:00+00:00,804.72,807.45,803.4,807.21,5588.042
1754773200,2025-08-09 21:00:00+00:00,807.21,807.72,800.39,802.44,7265.28
1754776800,2025-08-09 22:00:00+00:00,802.43,805.1,798.18,798.43,11615.955
1754780400,2025-08-09 23:00:00+00:00,798.44,799.66,797.9,798.83,4707.031
1754784000,2025-08-10 00:00:00+00:00,798.83,805.42,798.83,805.24,6629.211
1754787600,2025-08-10 01:00:00+00:00,805.23,808.8,803.16,808.65,7727.034
1754791200,2025-08-10 02:00:00+00:00,808.65,810.0,806.86,808.02,6493.644
1754794800,2025-08-10 03:00:00+00:00,808.01,813.11,807.45,811.21,16094.126
1754798400,2025-08-10 04:00:00+00:00,811.21,815.5,810.17,815.25,5873.452
1754802000,2025-08-10 05:00:00+00:00,815.25,815.49,810.0,812.44,7814.714
1754805600,2025-08-10 06:00:00+00:00,812.44,812.67,804.62,808.09,9559.952
1754809200,2025-08-10 07:00:00+00:00,808.09,810.99,798.25,799.29,12013.958
1754812800,2025-08-10 08:00:00+00:00,799.3,804.15,793.68,803.88,13050.544
1754816400,2025-08-10 09:00:00+00:00,803.89,804.69,801.3,803.2,3658.77
1754820000,2025-08-10 10:00:00+00:00,803.2,804.6,798.07,798.51,5498.105
1754823600,2025-08-10 11:00:00+00:00,798.51,801.84,797.0,798.98,5662.93
1754827200,2025-08-10 12:00:00+00:00,798.97,803.15,797.8,802.91,7310.058
1754830800,2025-08-10 13:00:00+00:00,802.92,803.79,797.04,797.5,4552.782
1754834400,2025-08-10 14:00:00+00:00,797.5,802.32,795.33,801.57,6436.332
1754838000,2025-08-10 15:00:00+00:00,801.56,803.71,800.54,802.09,6483.008
1754841600,2025-08-10 16:00:00+00:00,802.08,802.64,800.71,801.5,4271.403
1754845200,2025-08-10 17:00:00+00:00,801.49,802.88,800.38,802.14,3579.138
1754848800,2025-08-10 18:00:00+00:00,802.14,803.0,801.17,802.78,2464.037
1754852400,2025-08-10 19:00:00+00:00,802.78,805.22,802.54,803.0,4945.435
1754856000,2025-08-10 20:00:00+00:00,803.0,803.6,800.7,802.3,4923.416
1754859600,2025-08-10 21:00:00+00:00,802.3,802.3,799.2,802.03,6713.978
1754863200,2025-08-10 22:00:00+00:00,802.04,805.73,800.28,805.73,5732.553
1754866800,2025-08-10 23:00:00+00:00,805.73,807.33,802.91,807.22,5246.723
1754870400,2025-08-11 00:00:00+00:00,807.22,812.05,806.6,806.6,13551.009
1754874000,2025-08-11 01:00:00+00:00,806.6,813.6,806.12,811.67,8139.046
1754877600,2025-08-11 02:00:00+00:00,811.66,827.59,811.38,825.27,39506.127
1754881200,2025-08-11 03:00:00+00:00,825.27,825.4,818.08,821.19,12286.519
1754884800,2025-08-11 04:00:00+00:00,821.19,824.39,820.44,820.45,8687.822
1754888400,2025-08-11 05:00:00+00:00,820.45,824.57,819.03,820.61,11310.427
1754892000,2025-08-11 06:00:00+00:00,820.61,823.9,818.28,821.19,13094.955
1754895600,2025-08-11 07:00:00+00:00,821.19,821.37,809.77,811.82,16843.127
1754899200,2025-08-11 08:00:00+00:00,811.81,816.59,808.97,815.86,11277.414
1754902800,2025-08-11 09:00:00+00:00,815.87,816.03,810.05,811.18,5341.798
1754906400,2025-08-11 10:00:00+00:00,811.19,811.33,806.01,806.89,8969.473
1754910000,2025-08-11 11:00:00+00:00,806.89,807.2,794.0,796.23,24985.757
1754913600,2025-08-11 12:00:00+00:00,796.22,799.85,794.14,797.34,14111.959
1754917200,2025-08-11 13:00:00+00:00,797.37,804.04,792.0,799.49,25553.069
1754920800,2025-08-11 14:00:00+00:00,799.5,805.59,798.8,803.35,15821.942
1754924400,2025-08-11 15:00:00+00:00,803.35,807.5,800.28,807.43,10139.487
1754928000,2025-08-11 16:00:00+00:00,807.42,812.41,803.85,808.46,20112.242
1754931600,2025-08-11 17:00:00+00:00,808.47,810.48,804.01,805.02,10919.669
1754935200,2025-08-11 18:00:00+00:00,805.02,810.13,801.14,810.01,7512.33
1754938800,2025-08-11 19:00:00+00:00,810.02,810.97,802.28,806.32,7078.928
1754942400,2025-08-11 20:00:00+00:00,806.32,807.6,803.77,807.3,4958.253
1754946000,2025-08-11 21:00:00+00:00,807.3,809.28,798.22,802.96,10462.511
1754949600,2025-08-11 22:00:00+00:00,802.96,803.74,797.56,802.74,6278.87
1754953200,2025-08-11 23:00:00+00:00,802.75,810.99,802.26,805.09,9277.838
1754956800,2025-08-12 00:00:00+00:00,805.09,815.0,803.79,813.99,8561.812
1754960400,2025-08-12 01:00:00+00:00,813.99,814.9,809.43,810.06,7635.818
1754964000,2025-08-12 02:00:00+00:00,810.06,814.75,809.7,812.72,6327.72
1754967600,2025-08-12 03:00:00+00:00,812.72,814.0,808.12,808.38,5897.001
1754971200,2025-08-12 04:00:00+00:00,808.38,813.38,808.04,812.52,3467.961
1754974800,2025-08-12 05:00:00+00:00,812.53,812.53,803.99,806.55,8074.383
1754978400,2025-08-12 06:00:00+00:00,806.55,809.3,803.22,807.1,6247.838
1754982000,2025-08-12 07:00:00+00:00,807.1,811.22,806.83,807.89,7395.288
1754985600,2025-08-12 08:00:00+00:00,807.9,809.01,805.38,805.4,7194.104
1754989200,2025-08-12 09:00:00+00:00,805.39,805.85,801.04,801.29,8027.428
1754992800,2025-08-12 10:00:00+00:00,801.29,802.1,797.99,800.68,10688.327
1754996400,2025-08-12 11:00:00+00:00,800.68,803.48,797.73,803.19,7110.71
1755000000,2025-08-12 12:00:00+00:00,803.19,814.66,800.0,814.19,23571.979
1755003600,2025-08-12 13:00:00+00:00,814.19,814.38,807.06,811.32,19908.519
1755007200,2025-08-12 14:00:00+00:00,811.31,816.0,810.62,814.27,15436.821
1755010800,2025-08-12 15:00:00+00:00,814.27,820.78,813.4,820.68,16954.824
1755014400,2025-08-12 16:00:00+00:00,820.69,826.98,820.68,826.11,23165.838
1755018000,2025-08-12 17:00:00+00:00,826.12,829.88,824.64,825.58,13838.823
1755021600,2025-08-12 18:00:00+00:00,825.59,831.68,825.43,828.44,12790.716
1755025200,2025-08-12 19:00:00+00:00,828.44,832.76,828.17,831.76,10566.012
1755028800,2025-08-12 20:00:00+00:00,831.76,839.9,831.16,837.45,16681.815
1755032400,2025-08-12 21:00:00+00:00,837.44,838.51,831.29,831.82,13524.917
1755036000,2025-08-12 22:00:00+00:00,831.82,836.0,830.6,834.87,8301.403
1755039600,2025-08-12 23:00:00+00:00,834.87,836.16,832.37,832.47,7392.202
1755043200,2025-08-13 00:00:00+00:00,832.48,838.57,831.81,835.31,9745.759
1755046800,2025-08-13 01:00:00+00:00,835.31,835.31,828.96,830.63,13136.99
1755050400,2025-08-13 02:00:00+00:00,830.63,837.76,828.23,836.63,10367.161
1755054000,2025-08-13 03:00:00+00:00,836.63,840.79,834.4,836.3,12753.038
1755057600,2025-08-13 04:00:00+00:00,836.31,839.87,835.96,837.31,8617.83
1755061200,2025-08-13 05:00:00+00:00,837.3,839.72,834.55,836.28,10563.577
1755064800,2025-08-13 06:00:00+00:00,836.28,837.58,831.75,834.81,22532.427
1755068400,2025-08-13 07:00:00+00:00,834.81,854.44,834.52,846.74,77374.935
1755072000,2025-08-13 08:00:00+00:00,846.73,852.66,844.52,852.01,19368.366
1755075600,2025-08-13 09:00:00+00:00,852.0,858.48,850.5,852.76,28719.165
1755079200,2025-08-13 10:00:00+00:00,852.77,856.6,849.0,853.95,20007.271
1755082800,2025-08-13 11:00:00+00:00,853.95,855.88,851.23,854.89,11729.359
1755086400,2025-08-13 12:00:00+00:00,854.89,857.3,851.05,852.6,12540.475
1755090000,2025-08-13 13:00:00+00:00,852.59,858.89,848.67,853.3,24087.031
1755093600,2025-08-13 14:00:00+00:00,853.3,853.47,845.74,846.07,22912.977
1755097200,2025-08-13 15:00:00+00:00,846.07,848.46,838.72,841.44,29624.506
1755100800,2025-08-13 16:00:00+00:00,841.44,848.61,841.43,843.54,10882.967
1755104400,2025-08-13 17:00:00+00:00,843.54,845.96,841.96,843.71,6824.701
1755108000,2025-08-13 18:00:00+00:00,843.7,844.74,837.56,839.89,9236.963
1755111600,2025-08-13 19:00:00+00:00,839.88,845.53,839.64,845.21,7016.235
1755115200,2025-08-13 20:00:00+00:00,845.21,845.4,840.0,841.01,6019.893
1755118800,2025-08-13 21:00:00+00:00,841.0,845.26,840.6,843.69,5462.424
1755122400,2025-08-13 22:00:00+00:00,843.69,849.27,842.96,846.4,9037.745
1755126000,2025-08-13 23:00:00+00:00,846.4,850.0,846.3,848.01,7299.518
1755129600,2025-08-14 00:00:00+00:00,848.02,851.48,844.51,845.49,13549.362
1755133200,2025-08-14 01:00:00+00:00,845.48,853.4,843.57,846.78,17826.319
1755136800,2025-08-14 02:00:00+00:00,846.79,853.15,846.48,852.78,8238.703
1755140400,2025-08-14 03:00:00+00:00,852.78,857.0,850.68,855.11,15320.802
1755144000,2025-08-14 04:00:00+00:00,855.11,856.08,852.11,854.6,8186.608
1755147600,2025-08-14 05:00:00+00:00,854.6,857.52,850.0,851.41,12582.969
1755151200,2025-08-14 06:00:00+00:00,851.4,865.68,850.0,864.05,77498.3653
1755154800,2025-08-14 07:00:00+00:00,864.04,864.71,855.34,858.01,20937.805
1755158400,2025-08-14 08:00:00+00:00,858.01,860.22,855.71,858.9,14443.937
1755162000,2025-08-14 09:00:00+00:00,858.9,868.79,855.76,866.08,26101.565
1755165600,2025-08-14 10:00:00+00:00,866.07,869.4,857.3,859.32,31185.561
1755169200,2025-08-14 11:00:00+00:00,859.31,864.19,858.0,862.23,16643.386
1755172800,2025-08-14 12:00:00+00:00,862.23,865.5,830.44,834.66,94585.433
1755176400,2025-08-14 13:00:00+00:00,834.66,847.05,820.6,844.12,74666.208
1755180000,2025-08-14 14:00:00+00:00,844.12,856.58,839.88,852.97,31060.781
1755183600,2025-08-14 15:00:00+00:00,852.97,855.47,844.75,846.97,16032.435
1755187200,2025-08-14 16:00:00+00:00,846.97,848.06,833.36,834.96,42038.903
1755190800,2025-08-14 17:00:00+00:00,834.96,841.96,831.2,833.6,17785.895
1755194400,2025-08-14 18:00:00+00:00,833.6,840.66,828.0,838.81,12192.701
1755198000,2025-08-14 19:00:00+00:00,838.82,843.48,837.0,838.12,6064.433
1755201600,2025-08-14 20:00:00+00:00,838.11,838.47,830.91,833.8,11209.166
1755205200,2025-08-14 21:00:00+00:00,833.79,838.22,824.8,830.12,11030.089
1755208800,2025-08-14 22:00:00+00:00,830.12,839.82,826.21,839.3,7373.011
1755212400,2025-08-14 23:00:00+00:00,839.29,842.94,837.84,840.42,6102.542
1755216000,2025-08-15 00:00:00+00:00,840.42,843.2,835.1,837.53,11389.104
1755219600,2025-08-15 01:00:00+00:00,837.53,845.0,833.6,844.22,10950.347
1755223200,2025-08-15 02:00:00+00:00,844.22,844.9,840.88,840.93,6650.015
1755226800,2025-08-15 03:00:00+00:00,840.94,849.3,839.81,848.59,9744.937
1755230400,2025-08-15 04:00:00+00:00,848.58,852.79,847.21,849.3,8139.342
1755234000,2025-08-15 05:00:00+00:00,849.29,850.99,845.22,848.93,9476.848
1755237600,2025-08-15 06:00:00+00:00,848.93,853.53,848.79,852.16,9562.641
1755241200,2025-08-15 07:00:00+00:00,852.16,853.0,846.22,848.07,7161.221
1755244800,2025-08-15 08:00:00+00:00,848.06,852.64,848.01,850.34,5007.688
1755248400,2025-08-15 09:00:00+00:00,850.33,852.56,844.03,846.09,7641.317
1755252000,2025-08-15 10:00:00+00:00,846.1,848.11,841.26,845.8,11421.118
1755255600,2025-08-15 11:00:00+00:00,845.79,847.69,843.35,843.73,4556.67
1755259200,2025-08-15 12:00:00+00:00,843.72,847.56,837.84,843.42,13482.191
1755262800,2025-08-15 13:00:00+00:00,843.43,845.42,830.25,832.12,17613.875
1755266400,2025-08-15 14:00:00+00:00,832.11,836.55,826.36,827.22,20562.984
1755270000,2025-08-15 15:00:00+00:00,827.23,828.4,815.52,818.65,37655.298
1755273600,2025-08-15 16:00:00+00:00,818.65,820.2,812.57,818.67,17658.773
1755277200,2025-08-15 17:00:00+00:00,818.68,826.0,816.97,824.47,9351.462
1755280800,2025-08-15 18:00:00+00:00,824.47,825.71,819.08,821.1,5565.38
1755284400,2025-08-15 19:00:00+00:00,821.1,825.08,819.02,820.71,4263.676
1755288000,2025-08-15 20:00:00+00:00,820.71,826.56,819.2,826.36,5001.194
1755291600,2025-08-15 21:00:00+00:00,826.36,827.29,822.6,825.89,5143.734
1755295200,2025-08-15 22:00:00+00:00,825.9,831.56,823.65,830.99,6514.311
1755298800,2025-08-15 23:00:00+00:00,830.98,832.0,825.02,827.81,7576.982
1755302400,2025-08-16 00:00:00+00:00,827.8,834.93,826.0,834.07,8207.094
1755306000,2025-08-16 01:00:00+00:00,834.06,836.72,832.25,836.17,7313.289
1755309600,2025-08-16 02:00:00+00:00,836.18,836.18,831.16,831.86,5557.361
1755313200,2025-08-16 03:00:00+00:00,831.85,834.2,830.75,831.8,5423.424
1755316800,2025-08-16 04:00:00+00:00,831.8,837.0,831.61,836.94,5470.859
1755320400,2025-08-16 05:00:00+00:00,836.93,836.93,832.5,832.54,3638.379
1755324000,2025-08-16 06:00:00+00:00,832.54,833.51,830.26,832.33,3836.139
1755327600,2025-08-16 07:00:00+00:00,832.33,836.32,832.1,835.4,6077.254
1755331200,2025-08-16 08:00:00+00:00,835.4,836.29,834.0,835.41,2984.931
1755334800,2025-08-16 09:00:00+00:00,835.4,836.21,829.26,829.63,6313.702
1755338400,2025-08-16 10:00:00+00:00,829.63,831.5,826.47,828.0,8174.376
1755342000,2025-08-16 11:00:00+00:00,828.01,832.7,826.23,826.45,8410.221
1755345600,2025-08-16 12:00:00+00:00,826.46,830.37,825.06,830.37,4977.725
1755349200,2025-08-16 13:00:00+00:00,830.37,833.08,828.0,828.69,4117.667
1755352800,2025-08-16 14:00:00+00:00,828.7,834.97,828.23,834.64,5160.775
1755356400,2025-08-16 15:00:00+00:00,834.64,835.48,831.44,831.67,6149.725
1755360000,2025-08-16 16:00:00+00:00,831.68,834.78,831.48,834.03,3466.559
1755363600,2025-08-16 17:00:00+00:00,834.04,834.07,831.2,833.77,2156.567
1755367200,2025-08-16 18:00:00+00:00,833.77,835.24,832.92,834.66,3303.799
1755370800,2025-08-16 19:00:00+00:00,834.66,836.32,834.35,834.41,2187.368
1755374400,2025-08-16 20:00:00+00:00,834.41,836.1,833.5,836.1,2099.227
1755378000,2025-08-16 21:00:00+00:00,836.1,836.12,834.78,834.88,1659.656
1755381600,2025-08-16 22:00:00+00:00,834.88,837.22,833.84,836.59,4112.277
1755385200,2025-08-16 23:00:00+00:00,836.6,839.79,835.41,838.71,3713.726
1755388800,2025-08-17 00:00:00+00:00,838.71,849.99,838.04,847.15,12445.866
1755392400,2025-08-17 01:00:00+00:00,847.15,851.41,843.14,848.4,13694.039
1755396000,2025-08-17 02:00:00+00:00,848.39,849.79,844.1,846.4,6760.226
1755399600,2025-08-17 03:00:00+00:00,846.41,847.01,843.59,844.57,3924.244
1755403200,2025-08-17 04:00:00+00:00,844.56,848.88,844.51,848.7,6149.342
1755406800,2025-08-17 05:00:00+00:00,848.7,850.23,847.41,847.67,6148.583
1755410400,2025-08-17 06:00:00+00:00,847.67,851.79,847.52,849.28,5349.956
1755414000,2025-08-17 07:00:00+00:00,849.29,855.68,848.4,854.22,10188.727
1755417600,2025-08-17 08:00:00+00:00,854.21,856.95,851.65,856.77,6318.994
1755421200,2025-08-17 09:00:00+00:00,856.76,864.0,856.62,861.7,16223.909
1755424800,2025-08-17 10:00:00+00:00,861.7,862.49,859.1,860.0,8559.53
1755428400,2025-08-17 11:00:00+00:00,860.0,863.22,859.57,861.55,6702.957
1755432000,2025-08-17 12:00:00+00:00,861.56,862.16,857.67,858.57,4902.468
1755435600,2025-08-17 13:00:00+00:00,858.56,859.4,855.2,857.94,5458.118
1755439200,2025-08-17 14:00:00+00:00,857.94,859.18,856.29,858.04,5418.306
1755442800,2025-08-17 15:00:00+00:00,858.04,861.87,857.01,860.03,8035.509
1755446400,2025-08-17 16:00:00+00:00,860.03,861.34,854.79,856.07,7760.354
1755450000,2025-08-17 17:00:00+00:00,856.06,856.46,853.04,855.32,5169.812
1755453600,2025-08-17 18:00:00+00:00,855.33,856.0,848.46,852.05,6628.981
1755457200,2025-08-17 19:00:00+00:00,852.05,854.86,851.05,851.12,3765.897
1755460800,2025-08-17 20:00:00+00:00,851.13,853.45,850.59,852.26,3745.232
1755464400,2025-08-17 21:00:00+00:00,852.25,854.59,851.06,854.03,2485.688
1755468000,2025-08-17 22:00:00+00:00,854.03,858.1,853.95,857.9,4840.676
1755471600,2025-08-17 23:00:00+00:00,857.9,858.94,854.91,855.38,4276.442
1755475200,2025-08-18 00:00:00+00:00,855.38,858.0,850.92,857.05,8946.44
1755478800,2025-08-18 01:00:00+00:00,857.05,858.51,843.87,844.05,19977.592
1755482400,2025-08-18 02:00:00+00:00,844.04,845.0,836.13,837.26,25184.329
1755486000,2025-08-18 03:00:00+00:00,837.24,838.61,831.7,835.71,13364.545
1755489600,2025-08-18 04:00:00+00:00,835.7,839.39,832.83,837.58,8892.887
1755493200,2025-08-18 05:00:00+00:00,837.58,839.92,828.5,835.36,17868.671
1755496800,2025-08-18 06:00:00+00:00,835.36,835.37,825.0,828.88,11953.228
1755500400,2025-08-18 07:00:00+00:00,828.88,830.73,826.99,830.22,8429.169
1755504000,2025-08-18 08:00:00+00:00,830.21,833.64,828.5,831.78,11205.733
1755507600,2025-08-18 09:00:00+00:00,831.78,837.51,829.54,832.36,18000.379
1755511200,2025-08-18 10:00:00+00:00,832.37,833.25,829.96,831.14,11346.242
1755514800,2025-08-18 11:00:00+00:00,831.14,832.28,830.23,831.55,4217.668
1755518400,2025-08-18 12:00:00+00:00,831.54,839.76,830.57,839.76,8825.835
1755522000,2025-08-18 13:00:00+00:00,839.75,840.29,832.06,832.1,10020.723
1755525600,2025-08-18 14:00:00+00:00,832.11,838.86,832.11,838.69,10976.069
1755529200,2025-08-18 15:00:00+00:00,838.69,842.39,835.89,841.85,8924.55
1755532800,2025-08-18 16:00:00+00:00,841.84,843.68,838.35,839.41,5379.258
1755536400,2025-08-18 17:00:00+00:00,839.41,848.11,838.67,845.72,6124.576
1755540000,2025-08-18 18:00:00+00:00,845.72,846.3,842.75,845.64,3157.117
1755543600,2025-08-18 19:00:00+00:00,845.64,846.66,842.4,844.9,3462.936
1755547200,2025-08-18 20:00:00+00:00,844.91,846.99,842.62,845.24,2384.903
1755550800,2025-08-18 21:00:00+00:00,845.24,846.72,843.56,845.98,2318.236
